,Corresponding NP/Z item,Main clause subject number,Condition,disambPosition,Sentence,Question,Option1,Option0,Correct answer,Question target,disambPosition_0idx,surprisal,token,word,word_pos
12,9,plural,UNAGREE,7,"When the actress begins, the scenes fails dramatically despite the months she spent rehearsing.",Did the actress rehearse extensively?,Yes,No,1,Main clause,7,8.893828392028809,despite,despite,8
12,9,plural,UNAGREE,7,"When the actress begins, the scenes fails dramatically despite the months she spent rehearsing.",Did the actress rehearse extensively?,Yes,No,1,Main clause,7,1.1918346881866455,the,the,9
13,9,singular,AGREE,7,"When the actress begins, the scene fails dramatically despite the months she spent rehearsing.",Did the actress rehearse extensively?,Yes,No,1,Main clause,7,10.166592597961426,dramatically,dramatically,7
13,9,singular,AGREE,7,"When the actress begins, the scene fails dramatically despite the months she spent rehearsing.",Did the actress rehearse extensively?,Yes,No,1,Main clause,7,8.60503101348877,despite,despite,8
13,9,singular,AGREE,7,"When the actress begins, the scene fails dramatically despite the months she spent rehearsing.",Did the actress rehearse extensively?,Yes,No,1,Main clause,7,1.2323768138885498,the,the,9
14,10,plural,UNAGREE,8,"After the worst team loses, the tournaments remains essentially the same for the rest of the year.",Does the loss of the worst team matter to the tournaments?,Yes,No,0,Both,8,7.205297470092773,essentially,essentially,8
14,10,plural,UNAGREE,8,"After the worst team loses, the tournaments remains essentially the same for the rest of the year.",Does the loss of the worst team matter to the tournaments?,Yes,No,0,Both,8,2.6939752101898193,the,the,9
14,10,plural,UNAGREE,8,"After the worst team loses, the tournaments remains essentially the same for the rest of the year.",Does the loss of the worst team matter to the tournaments?,Yes,No,0,Both,8,0.8721598386764526,same,same,10
15,10,singular,AGREE,8,"After the worst team loses, the tournament remains essentially the same for the rest of the year.",Does the loss of the worst team matter to the tournament?,Yes,No,0,Both,8,7.45754337310791,essentially,essentially,8
15,10,singular,AGREE,8,"After the worst team loses, the tournament remains essentially the same for the rest of the year.",Does the loss of the worst team matter to the tournament?,Yes,No,0,Both,8,2.359633445739746,the,the,9
15,10,singular,AGREE,8,"After the worst team loses, the tournament remains essentially the same for the rest of the year.",Does the loss of the worst team matter to the tournament?,Yes,No,0,Both,8,1.8961855173110962,same,same,10
16,12,plural,UNAGREE,7,"When the supervisor works, the shifts seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,12.699783325195312,unnecessarily,unnecessarily,7
16,12,plural,UNAGREE,7,"When the supervisor works, the shifts seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,6.757404327392578,stressful,stressful,8
16,12,plural,UNAGREE,7,"When the supervisor works, the shifts seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,5.6087870597839355,on,on,9
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,12.750794410705566,unnecessarily,unnecessarily,7
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,6.929549694061279,stressful,stressful,8
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,5.684820175170898,on,on,9
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,6.479417324066162,another,another,7
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,8.852825164794922,border,border,8
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,6.777894973754883,conflict,conflict,9
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,6.270445346832275,another,another,7
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,9.0445556640625,border,border,8
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,7.288331031799316,conflict,conflict,9
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,8.587774276733398,constant,constant,7
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,7.054893493652344,adjustment,adjustment,8
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,3.7315797805786133,from,from,9
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,8.680899620056152,constant,constant,7
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,7.073514938354492,adjustment,adjustment,8
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,3.5383331775665283,from,from,9
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,6.630187034606934,relatively,relatively,7
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,9.883584022521973,tranquil,tranquil,8
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,4.654662609100342,throughout,throughout,9
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,7.095248222351074,relatively,relatively,7
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,9.713116645812988,tranquil,tranquil,8
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,4.947803497314453,throughout,throughout,9
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,12.932665824890137,immense,immense,8
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,9.803407669067383,patience,patience,9
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,5.039272308349609,from,from,10
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,12.042295455932617,immense,immense,8
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,9.89682674407959,patience,patience,9
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,4.996523380279541,from,from,10
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,10.637383460998535,causing,causing,8
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,6.589959144592285,problems,problems,9
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,2.1636152267456055,with,with,10
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,10.79150676727295,causing,causing,8
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,6.601841926574707,problems,problems,9
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,1.8029842376708984,with,with,10
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,4.268641471862793,working,working,7
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,7.70737886428833,independently,independently,8
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,2.9033286571502686,on,on,9
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,4.583016872406006,working,working,7
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,8.39470386505127,independently,independently,8
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,2.7393064498901367,on,on,9
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,10.20668888092041,incredible,incredible,8
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,5.015252113342285,results,results,9
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,8.887568473815918,given,given,10
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,10.108924865722656,incredible,incredible,8
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,5.292352676391602,results,results,9
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,8.933152198791504,given,given,10
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,12.381082534790039,mediocre,mediocre,7
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,7.390572547912598,actors,actors,8
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,1.9452433586120605,from,from,9
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,12.778288841247559,mediocre,mediocre,7
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,7.354177474975586,actors,actors,8
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,1.397642970085144,from,from,9
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,8.2225341796875,smaller,smaller,8
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,3.28352689743042,amounts,amounts,9
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,0.13895449042320251,of,of,10
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,8.550235748291016,smaller,smaller,8
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,3.317854404449463,amounts,amounts,9
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,0.16062742471694946,of,of,10
