,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,token,word,word_pos,sumsurprisal,meansurprisal
2,1,MVRR_UAMB,6,8,ambiguous,The suspect sent the file deserved further investigation given the new evidence.,5,further,further,6,8.213208198547363,8.213208198547363
2,1,MVRR_UAMB,6,8,ambiguous,The suspect sent the file deserved further investigation given the new evidence.,5,investigation,investigation,7,0.6101205348968506,0.6101205348968506
2,1,MVRR_UAMB,6,8,ambiguous,The suspect sent the file deserved further investigation given the new evidence.,5,given,given,8,8.488421440124512,8.488421440124512
2,1,MVRR_UAMB,6,8,ambiguous,The suspect sent the file deserved further investigation given the new evidence.,5,the,the,9,0.8915103673934937,0.8915103673934937
2,1,MVRR_UAMB,6,8,ambiguous,The suspect sent the file deserved further investigation given the new evidence.,5,new,new,10,6.857107162475586,6.857107162475586
2,1,MVRR_UAMB,6,8,ambiguous,The suspect sent the file deserved further investigation given the new evidence.,5,evidence..,evidence.,11,4.035839319229126,2.017919659614563
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,The,The,0,-1,-1
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,corrupt,corrupt,1,11.033727645874023,11.033727645874023
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,politician,politician,2,6.10695219039917,6.10695219039917
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,mentioned,mentioned,3,8.944689750671387,8.944689750671387
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,the,the,4,2.6816577911376953,2.6816577911376953
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,bill,bill,5,6.4857330322265625,6.4857330322265625
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,received,received,6,8.272783279418945,8.272783279418945
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,unwelcome,unwelcome,7,11.688882827758789,11.688882827758789
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,attention,attention,8,0.6363818049430847,0.6363818049430847
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,from,from,9,1.5697263479232788,1.5697263479232788
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,southern,southern,10,10.473153114318848,10.473153114318848
3,2,NPS_UAMB,7,8,ambiguous,The corrupt politician mentioned the bill received unwelcome attention from southern voters.,6,voters..,voters.,11,7.71308445930481,3.856542229652405
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,After,After,0,-1,-1
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,the,the,1,2.318260669708252,2.318260669708252
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,corrupt,corrupt,2,10.624448776245117,10.624448776245117
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,politician,politician,3,5.974476337432861,5.974476337432861
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,signed,signed,4,7.291725158691406,7.291725158691406
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,the,the,5,1.4942516088485718,1.4942516088485718
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,bill,bill,6,2.2400009632110596,2.2400009632110596
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,received,received,7,11.284024238586426,11.284024238586426
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,unwelcome,unwelcome,8,10.64206314086914,10.64206314086914
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,attention,attention,9,1.8817654848098755,1.8817654848098755
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,from,from,10,1.3180738687515259,1.3180738687515259
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,southern,southern,11,10.211918830871582,10.211918830871582
4,2,NPZ_UAMB,8,8,ambiguous,After the corrupt politician signed the bill received unwelcome attention from southern voters.,7,voters..,voters.,12,8.02601432800293,4.013007164001465
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,The,The,0,-1,-1
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,corrupt,corrupt,1,11.033727645874023,11.033727645874023
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,politician,politician,2,6.10695219039917,6.10695219039917
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,handed,handed,3,8.866427421569824,8.866427421569824
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,the,the,4,2.020479202270508,2.020479202270508
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,bill,bill,5,4.349958419799805,4.349958419799805
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,received,received,6,12.77747631072998,12.77747631072998
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,unwelcome,unwelcome,7,11.308897972106934,11.308897972106934
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,attention,attention,8,1.7151644229888916,1.7151644229888916
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,from,from,9,1.6158133745193481,1.6158133745193481
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,southern,southern,10,10.790606498718262,10.790606498718262
5,2,MVRR_UAMB,7,9,ambiguous,The corrupt politician handed the bill received unwelcome attention from southern voters.,6,voters..,voters.,11,7.851856470108032,3.925928235054016
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,The,The,0,-1,-1
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,woman,woman,1,7.956598281860352,7.956598281860352
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,maintained,maintained,2,10.00940990447998,10.00940990447998
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,the,the,3,2.8103630542755127,2.8103630542755127
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,mail,mail,4,11.491363525390625,11.491363525390625
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,disappeared,disappeared,5,9.357486724853516,9.357486724853516
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,mysteriously,mysteriously,6,8.577988624572754,8.577988624572754
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,from,from,7,2.4920034408569336,2.4920034408569336
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,her,her,8,0.5695188641548157,0.5695188641548157
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,front,front,9,4.9551544189453125,4.9551544189453125
6,3,NPS_UAMB,6,7,ambiguous,The woman maintained the mail disappeared mysteriously from her front porch.,5,porch..,porch.,10,3.9613529443740845,1.9806764721870422
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,After,After,0,-1,-1
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,the,the,1,2.318260669708252,2.318260669708252
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,woman,woman,2,7.704457759857178,7.704457759857178
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,moved,moved,3,5.854474067687988,5.854474067687988
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,the,the,4,4.6076436042785645,4.6076436042785645
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,mail,mail,5,9.503700256347656,9.503700256347656
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,disappeared,disappeared,6,13.638331413269043,13.638331413269043
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,mysteriously,mysteriously,7,8.457489967346191,8.457489967346191
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,from,from,8,2.5695619583129883,2.5695619583129883
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,the,the,9,0.9505103230476379,0.9505103230476379
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,delivery,delivery,10,6.429309844970703,6.429309844970703
7,3,NPZ_UAMB,7,7,ambiguous,After the woman moved the mail disappeared mysteriously from the delivery system.,6,system..,system.,11,5.744702517986298,2.872351258993149
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,The,The,0,-1,-1
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,woman,woman,1,7.956598281860352,7.956598281860352
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,brought,brought,2,7.408419609069824,7.408419609069824
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,the,the,3,1.6838983297348022,1.6838983297348022
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,mail,mail,4,8.500419616699219,8.500419616699219
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,disappeared,disappeared,5,14.259594917297363,14.259594917297363
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,mysteriously,mysteriously,6,8.99626350402832,8.99626350402832
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,after,after,7,4.021275520324707,4.021275520324707
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,reading,reading,8,8.319655418395996,8.319655418395996
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,the,the,9,1.1418451070785522,1.1418451070785522
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,bad,bad,10,8.722602844238281,8.722602844238281
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,news,news,11,0.3811420500278473,0.3811420500278473
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,in,in,12,3.8380279541015625,3.8380279541015625
8,3,MVRR_UAMB,6,8,ambiguous,The woman brought the mail disappeared mysteriously after reading the bad news in it.,5,it..,it.,13,7.410365134477615,3.7051825672388077
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,The,The,0,-1,-1
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,boy,boy,1,8.861452102661133,8.861452102661133
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,found,found,2,6.343358516693115,6.343358516693115
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,the,the,3,1.8175833225250244,1.8175833225250244
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,chicken,chicken,4,8.129461288452148,8.129461288452148
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,stayed,stayed,5,11.93278980255127,11.93278980255127
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,surprisingly,surprisingly,6,9.719557762145996,9.719557762145996
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,happy,happy,7,4.8712897300720215,4.8712897300720215
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,in,in,8,2.9081668853759766,2.9081668853759766
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,the,the,9,0.8190402388572693,0.8190402388572693
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,new,new,10,6.1851806640625,6.1851806640625
9,4,NPS_UAMB,6,7,ambiguous,The boy found the chicken stayed surprisingly happy in the new barn.,5,barn..,barn.,11,6.4592437744140625,3.2296218872070312
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,Although,Although,0,-1,-1
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,the,the,1,2.311026096343994,2.311026096343994
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,boy,boy,2,8.274956703186035,8.274956703186035
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,attacked,attacked,3,7.4907002449035645,7.4907002449035645
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,the,the,4,1.7157701253890991,1.7157701253890991
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,chicken,chicken,5,8.152400970458984,8.152400970458984
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,stayed,stayed,6,12.671438217163086,12.671438217163086
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,surprisingly,surprisingly,7,10.84516716003418,10.84516716003418
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,happy,happy,8,5.9543585777282715,5.9543585777282715
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,as,as,9,3.8714301586151123,3.8714301586151123
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,if,if,10,4.904497146606445,4.904497146606445
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,nothing,nothing,11,3.532672166824341,3.532672166824341
10,4,NPZ_UAMB,7,7,ambiguous,Although the boy attacked the chicken stayed surprisingly happy as if nothing happened.,6,happened..,happened.,12,2.5756133794784546,1.2878066897392273
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,The,The,0,-1,-1
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,boy,boy,1,8.861452102661133,8.861452102661133
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,fed,fed,2,10.74583911895752,10.74583911895752
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,the,the,3,1.536454200744629,1.536454200744629
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,chicken,chicken,4,5.285914421081543,5.285914421081543
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,stayed,stayed,5,11.714987754821777,11.714987754821777
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,surprisingly,surprisingly,6,10.472635269165039,10.472635269165039
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,happy,happy,7,3.419570207595825,3.419570207595825
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,despite,despite,8,4.3170552253723145,4.3170552253723145
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,having,having,9,3.206103801727295,3.206103801727295
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,a,a,10,1.9433817863464355,1.9433817863464355
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,mild,mild,11,6.395174026489258,6.395174026489258
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,allergic,allergic,12,3.2566142082214355,3.2566142082214355
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,reaction..,reaction.,13,1.0760515294969082,0.5380257647484541
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,The,The,0,-1,-1
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,new,new,1,5.797670364379883,5.797670364379883
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,doctor,doctor,2,9.016160011291504,9.016160011291504
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,demonstrated,demonstrated,3,9.929032325744629,9.929032325744629
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,the,the,4,2.547877311706543,2.547877311706543
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,operation,operation,5,8.003660202026367,8.003660202026367
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,appeared,appeared,6,7.557821273803711,7.557821273803711
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,increasingly,increasingly,7,9.242692947387695,9.242692947387695
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,likely,likely,8,3.790635347366333,3.790635347366333
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,to,to,9,1.3421661853790283,1.3421661853790283
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,succeed..,succeed.,10,4.89503288269043,2.447516441345215
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,After,After,0,-1,-1
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,the,the,1,2.318260669708252,2.318260669708252
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,new,new,2,6.152455806732178,6.152455806732178
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,doctor,doctor,3,8.584900856018066,8.584900856018066
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,left,left,4,4.129308700561523,4.129308700561523
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,the,the,5,1.7466131448745728,1.7466131448745728
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,operation,operation,6,6.562657356262207,6.562657356262207
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,appeared,appeared,7,11.436391830444336,11.436391830444336
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,increasingly,increasingly,8,7.627042293548584,7.627042293548584
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,likely,likely,9,5.204629898071289,5.204629898071289
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,to,to,10,0.968227207660675,0.968227207660675
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,succeed..,succeed.,11,5.5383265018463135,2.7691632509231567
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,The,The,0,-1,-1
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,new,new,1,5.797670364379883,5.797670364379883
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,doctor,doctor,2,9.016160011291504,9.016160011291504
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,offered,offered,3,8.061692237854004,8.061692237854004
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,the,the,4,2.7672977447509766,2.7672977447509766
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,operation,operation,5,8.540220260620117,8.540220260620117
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,appeared,appeared,6,10.36905574798584,10.36905574798584
